player_name,position,team,week,opponent,targets,receptions,receiving_yards,receiving_tds,target_share,opponent_defense_rank,opponent_targets_allowed_rank,matchup_favorability
D.Moore,WR,CHI,12,MIN,7,7,106.0,1,0.14893617,29.0,32.0,Favorable
D.Moore,WR,CHI,13,DET,16,8,97.0,1,0.44444445,30.0,30.0,Favorable
D.Moore,WR,CHI,14,SF,8,6,49.0,0,0.33333334,2.0,8.0,Difficult
D.Moore,WR,CHI,15,MIN,8,8,46.0,0,0.2580645,29.0,32.0,Favorable
D.Moore,WR,CHI,16,DET,10,7,68.0,0,0.27027026,30.0,30.0,Favorable
D.Moore,WR,CHI,17,SEA,8,6,54.0,0,0.30769232,14.0,20.0,Difficult
D.Moore,WR,CHI,18,GB,10,9,86.0,1,0.41666666,10.0,13.0,Difficult
C.Ridley,WR,TEN,1,CHI,7,3,50.0,0,0.25925925,15.0,3.0,Difficult
C.Ridley,WR,TEN,2,NYJ,6,4,77.0,1,0.22222222,4.0,6.0,Difficult
C.Ridley,WR,TEN,3,GB,3,1,9.0,0,0.0882353,10.0,13.0,Difficult
C.Ridley,WR,TEN,4,MIA,3,1,5.0,0,0.16666667,9.0,19.0,Difficult
C.Ridley,WR,TEN,6,IND,8,0,0.0,0,0.2962963,26.0,14.0,Favorable
C.Ridley,WR,TEN,7,BUF,9,3,42.0,0,0.23684211,22.0,16.0,Favorable
C.Ridley,WR,TEN,8,DET,15,10,143.0,0,0.39473686,30.0,30.0,Favorable
C.Ridley,WR,TEN,9,NE,8,5,73.0,0,0.2962963,7.0,11.0,Difficult
C.Ridley,WR,TEN,10,LAC,9,5,84.0,2,0.39130434,8.0,21.0,Difficult
C.Ridley,WR,TEN,11,MIN,6,4,58.0,0,0.20689656,29.0,32.0,Favorable
C.Ridley,WR,TEN,12,HOU,6,5,93.0,0,0.24,6.0,15.0,Difficult
C.Ridley,WR,TEN,13,WAS,7,2,45.0,0,0.19444445,5.0,2.0,Difficult
C.Ridley,WR,TEN,14,JAX,12,7,59.0,0,0.375,32.0,26.0,Favorable
C.Ridley,WR,TEN,15,CIN,5,3,41.0,0,0.13513513,20.0,22.0,Favorable
C.Ridley,WR,TEN,16,IND,5,3,78.0,1,0.15151516,26.0,14.0,Favorable
C.Ridley,WR,TEN,17,JAX,6,5,84.0,0,0.2,32.0,26.0,Favorable
C.Ridley,WR,TEN,18,HOU,5,3,76.0,0,0.1923077,6.0,15.0,Difficult
K.Hodge,WR,ATL,5,TB,2,2,67.0,1,0.037037037,31.0,31.0,Favorable
K.Hodge,WR,ATL,9,DAL,2,1,9.0,0,0.083333336,23.0,7.0,Favorable
K.Hodge,WR,ATL,11,DEN,2,2,22.0,0,0.06896552,25.0,28.0,Favorable
K.Hodge,WR,ATL,17,WAS,4,1,9.0,0,0.114285715,5.0,2.0,Difficult
K.Hodge,WR,ATL,18,CAR,2,1,24.0,0,0.054054055,21.0,9.0,Favorable
D.Pettis,WR,NO,10,ATL,1,1,8.0,0,0.04761905,19.0,24.0,Favorable
D.Pettis,WR,NO,11,CLE,1,1,9.0,0,0.035714287,13.0,4.0,Difficult
D.Pettis,WR,NO,13,LA,2,1,5.0,0,0.05882353,16.0,12.0,Difficult
D.Pettis,WR,NO,14,NYG,2,0,0.0,0,0.06451613,12.0,5.0,Difficult
D.Pettis,WR,NO,15,WAS,5,2,24.0,0,0.1724138,5.0,2.0,Difficult
D.Pettis,WR,NO,16,GB,7,2,31.0,0,0.25,10.0,13.0,Difficult
D.Pettis,WR,NO,17,LV,4,3,27.0,0,0.11764706,18.0,18.0,Favorable
D.Pettis,WR,NO,18,TB,6,2,16.0,1,0.15384616,31.0,31.0,Favorable
S.Sims,WR,BAL,20,BUF,1,1,4.0,0,0.04,22.0,16.0,Favorable
J.Meyers,WR,LV,1,LAC,3,3,61.0,0,0.09375,8.0,21.0,Difficult
J.Meyers,WR,LV,2,BAL,5,4,29.0,0,0.1388889,28.0,29.0,Favorable
J.Meyers,WR,LV,3,CAR,9,7,62.0,1,0.23076923,21.0,9.0,Favorable
J.Meyers,WR,LV,4,CLE,10,5,49.0,0,0.41666666,13.0,4.0,Difficult
J.Meyers,WR,LV,5,DEN,9,6,72.0,0,0.25,25.0,28.0,Favorable
J.Meyers,WR,LV,8,KC,7,6,52.0,1,0.25925925,17.0,17.0,Favorable
J.Meyers,WR,LV,9,CIN,11,8,105.0,0,0.34375,20.0,22.0,Favorable
J.Meyers,WR,LV,11,MIA,6,4,28.0,0,0.15384616,9.0,19.0,Difficult
J.Meyers,WR,LV,12,DEN,15,10,121.0,0,0.32608697,25.0,28.0,Favorable
J.Meyers,WR,LV,13,KC,11,6,97.0,0,0.32352942,17.0,17.0,Favorable
J.Meyers,WR,LV,14,TB,10,7,67.0,0,0.2857143,31.0,31.0,Favorable
J.Meyers,WR,LV,15,ATL,9,5,59.0,0,0.2647059,19.0,24.0,Favorable
J.Meyers,WR,LV,16,JAX,5,2,41.0,0,0.13513513,32.0,26.0,Favorable
J.Meyers,WR,LV,17,NO,9,5,61.0,1,0.25714287,27.0,27.0,Favorable
J.Meyers,WR,LV,18,LAC,10,9,123.0,1,0.29411766,8.0,21.0,Difficult
A.Dulin,WR,IND,1,HOU,1,1,54.0,1,0.05263158,6.0,15.0,Difficult
A.Dulin,WR,IND,2,GB,2,1,13.0,0,0.06451613,10.0,13.0,Difficult
A.Dulin,WR,IND,3,CHI,1,0,0.0,0,0.055555556,15.0,3.0,Difficult
A.Dulin,WR,IND,6,TEN,1,0,0.0,0,0.027777778,1.0,1.0,Difficult
A.Dulin,WR,IND,9,MIN,2,0,0.0,0,0.074074075,29.0,32.0,Favorable
A.Dulin,WR,IND,12,DET,1,0,0.0,0,0.04,30.0,30.0,Favorable
M.Hardman,WR,KC,5,NO,4,4,33.0,0,0.11764706,27.0,27.0,Favorable
M.Hardman,WR,KC,7,SF,2,1,17.0,0,0.08,2.0,8.0,Difficult
M.Hardman,WR,KC,8,LV,1,1,8.0,0,0.028571429,18.0,18.0,Favorable
M.Hardman,WR,KC,9,TB,3,3,17.0,0,0.071428575,31.0,31.0,Favorable
M.Hardman,WR,KC,10,DEN,1,1,3.0,0,0.025,25.0,28.0,Favorable
M.Hardman,WR,KC,11,BUF,3,2,12.0,0,0.09677419,22.0,16.0,Favorable
O.Zaccheaus,WR,WAS,1,TB,3,1,15.0,0,0.125,31.0,31.0,Favorable
O.Zaccheaus,WR,WAS,2,NYG,3,3,14.0,0,0.10344828,12.0,5.0,Difficult
O.Zaccheaus,WR,WAS,4,ARI,6,6,85.0,0,0.2,11.0,9.0,Difficult
O.Zaccheaus,WR,WAS,5,CLE,3,1,10.0,0,0.11111111,13.0,4.0,Difficult
O.Zaccheaus,WR,WAS,6,BAL,6,4,27.0,0,0.18181819,28.0,29.0,Favorable
O.Zaccheaus,WR,WAS,7,CAR,6,4,25.0,0,0.24,21.0,9.0,Favorable
O.Zaccheaus,WR,WAS,9,NYG,2,2,48.0,0,0.10526316,12.0,5.0,Difficult
O.Zaccheaus,WR,WAS,10,PIT,3,1,8.0,0,0.09375,24.0,23.0,Favorable
O.Zaccheaus,WR,WAS,11,PHI,2,1,10.0,0,0.0625,3.0,25.0,Difficult
O.Zaccheaus,WR,WAS,12,DAL,1,1,8.0,0,0.029411765,23.0,7.0,Favorable
O.Zaccheaus,WR,WAS,13,TEN,3,3,14.0,0,0.1,1.0,1.0,Difficult
O.Zaccheaus,WR,WAS,15,NO,4,3,36.0,0,0.12903225,27.0,27.0,Favorable
O.Zaccheaus,WR,WAS,16,PHI,8,5,70.0,2,0.22222222,3.0,25.0,Difficult
O.Zaccheaus,WR,WAS,17,ATL,9,8,85.0,1,0.25714287,19.0,24.0,Favorable
O.Zaccheaus,WR,WAS,18,DAL,5,2,51.0,0,0.16666667,23.0,7.0,Favorable
O.Zaccheaus,WR,WAS,19,TB,3,3,19.0,0,0.09375,31.0,31.0,Favorable
O.Zaccheaus,WR,WAS,20,DET,2,0,0.0,0,0.06896552,30.0,30.0,Favorable
O.Zaccheaus,WR,WAS,21,PHI,5,4,26.0,0,0.10638298,3.0,25.0,Difficult
D.Johnson,WR,CAR,1,NO,6,2,19.0,0,0.20689656,27.0,27.0,Favorable
D.Johnson,WR,CAR,2,LAC,6,3,15.0,0,0.23076923,8.0,21.0,Difficult
D.Johnson,WR,CAR,3,LV,14,8,122.0,1,0.3783784,18.0,18.0,Favorable
D.Johnson,WR,CAR,4,CIN,13,7,83.0,1,0.325,20.0,22.0,Favorable
D.Johnson,WR,CAR,5,CHI,6,3,23.0,0,0.18181819,15.0,3.0,Difficult
D.Johnson,WR,CAR,6,ATL,10,6,78.0,1,0.27027026,19.0,24.0,Favorable
D.Johnson,WR,CAR,7,WAS,3,1,17.0,0,0.1764706,5.0,2.0,Difficult
D.Johnson,WR,BAL,10,CIN,2,1,6.0,0,0.0625,20.0,22.0,Favorable
D.Johnson,WR,BAL,11,PIT,2,0,0.0,0,0.06451613,24.0,23.0,Favorable
D.Johnson,WR,BAL,12,LAC,1,0,0.0,0,0.04761905,8.0,21.0,Difficult
D.Johnson,WR,HOU,18,TEN,4,2,12.0,0,0.14285715,1.0,1.0,Difficult
D.Johnson,WR,HOU,19,LAC,1,1,12.0,0,0.03125,8.0,21.0,Difficult
S.Miller,WR,PIT,3,LAC,2,2,31.0,0,0.06451613,8.0,21.0,Difficult
S.Miller,WR,PIT,8,NYG,2,0,0.0,0,0.074074075,12.0,5.0,Difficult
S.Miller,WR,PIT,14,CLE,4,3,38.0,0,0.16666667,13.0,4.0,Difficult
S.Miller,WR,PIT,15,PHI,1,0,0.0,0,0.04761905,3.0,25.0,Difficult
T.Irwin,WR,CIN,1,NE,2,1,6.0,0,0.06896552,7.0,11.0,Difficult
T.Irwin,WR,CIN,2,KC,6,1,5.0,0,0.1764706,17.0,17.0,Favorable
T.Irwin,WR,CIN,8,PHI,1,1,4.0,0,0.027777778,3.0,25.0,Difficult
T.Irwin,WR,CIN,9,LV,1,0,0.0,0,0.027027028,18.0,18.0,Favorable
L.Humphrey,WR,DEN,1,SEA,1,0,0.0,0,0.023809524,14.0,20.0,Difficult
L.Humphrey,WR,DEN,2,PIT,5,4,50.0,0,0.15151516,24.0,23.0,Favorable
L.Humphrey,WR,DEN,3,TB,8,6,37.0,0,0.23529412,31.0,31.0,Favorable
L.Humphrey,WR,DEN,4,NYJ,1,0,0.0,0,0.04,4.0,6.0,Difficult
L.Humphrey,WR,DEN,5,LV,2,2,48.0,0,0.07692308,18.0,18.0,Favorable
L.Humphrey,WR,DEN,6,LAC,1,1,8.0,0,0.03125,8.0,21.0,Difficult
L.Humphrey,WR,DEN,7,NO,3,2,12.0,0,0.12,27.0,27.0,Favorable
L.Humphrey,WR,DEN,8,CAR,6,4,22.0,0,0.15789473,21.0,9.0,Favorable
L.Humphrey,WR,DEN,9,BAL,5,2,11.0,0,0.15151516,28.0,29.0,Favorable
L.Humphrey,WR,DEN,10,KC,3,2,23.0,0,0.10714286,17.0,17.0,Favorable
L.Humphrey,WR,DEN,11,ATL,4,4,52.0,1,0.125,19.0,24.0,Favorable
L.Humphrey,WR,DEN,12,LV,3,2,4.0,0,0.07692308,18.0,18.0,Favorable
L.Humphrey,WR,DEN,15,IND,1,0,0.0,0,0.03125,26.0,14.0,Favorable
L.Humphrey,WR,DEN,18,KC,2,2,26.0,0,0.06896552,17.0,17.0,Favorable
G.Dortch,WR,ARI,1,BUF,8,6,47.0,0,0.2580645,22.0,16.0,Favorable
G.Dortch,WR,ARI,2,LA,2,2,11.0,0,0.0952381,16.0,12.0,Difficult
G.Dortch,WR,ARI,3,DET,6,3,35.0,0,0.1764706,30.0,30.0,Favorable
G.Dortch,WR,ARI,4,WAS,4,4,38.0,0,0.18181819,5.0,2.0,Difficult
G.Dortch,WR,ARI,5,SF,2,1,7.0,0,0.06666667,2.0,8.0,Difficult
G.Dortch,WR,ARI,6,GB,5,3,36.0,0,0.15625,10.0,13.0,Difficult
G.Dortch,WR,ARI,7,LAC,2,1,5.0,1,0.08,8.0,21.0,Difficult
G.Dortch,WR,ARI,8,MIA,2,1,9.0,0,0.060606062,9.0,19.0,Difficult
G.Dortch,WR,ARI,9,CHI,1,0,0.0,0,0.05263158,15.0,3.0,Difficult
G.Dortch,WR,ARI,10,NYJ,1,1,-1.0,0,0.041666668,4.0,6.0,Difficult
G.Dortch,WR,ARI,12,SEA,2,1,5.0,0,0.05882353,14.0,20.0,Difficult
G.Dortch,WR,ARI,13,MIN,3,2,1.0,0,0.069767445,29.0,32.0,Favorable
G.Dortch,WR,ARI,14,SEA,1,1,5.0,0,0.02631579,14.0,20.0,Difficult
G.Dortch,WR,ARI,15,NE,3,3,60.0,0,0.09677419,7.0,11.0,Difficult
G.Dortch,WR,ARI,16,CAR,1,1,19.0,0,0.03448276,21.0,9.0,Favorable
G.Dortch,WR,ARI,17,LA,3,3,18.0,0,0.06666667,16.0,12.0,Difficult
G.Dortch,WR,ARI,18,SF,4,4,47.0,2,0.125,2.0,8.0,Difficult
D.Slayton,WR,NYG,1,MIN,4,3,26.0,0,0.10526316,29.0,32.0,Favorable
D.Slayton,WR,NYG,2,WAS,4,3,33.0,0,0.14814815,5.0,2.0,Difficult
D.Slayton,WR,NYG,3,CLE,2,1,7.0,0,0.060606062,13.0,4.0,Difficult
D.Slayton,WR,NYG,4,DAL,5,3,56.0,0,0.13157895,23.0,7.0,Favorable
D.Slayton,WR,NYG,5,SEA,11,8,122.0,1,0.3548387,14.0,20.0,Difficult
D.Slayton,WR,NYG,6,CIN,11,6,57.0,0,0.30555555,20.0,22.0,Favorable
D.Slayton,WR,NYG,7,PHI,3,1,11.0,0,0.11111111,3.0,25.0,Difficult
D.Slayton,WR,NYG,8,PIT,7,4,108.0,0,0.1891892,24.0,23.0,Favorable
D.Slayton,WR,NYG,9,WAS,3,3,49.0,0,0.115384616,5.0,2.0,Difficult
D.Slayton,WR,NYG,12,TB,2,0,0.0,0,0.06666667,31.0,31.0,Favorable
D.Slayton,WR,NYG,13,DAL,6,2,8.0,0,0.1875,23.0,7.0,Favorable
D.Slayton,WR,NYG,14,NO,6,2,27.0,0,0.13043478,27.0,27.0,Favorable
D.Slayton,WR,NYG,15,BAL,1,1,16.0,0,0.029411765,28.0,29.0,Favorable
D.Slayton,WR,NYG,16,ATL,2,1,21.0,0,0.054054055,19.0,24.0,Favorable
D.Slayton,WR,NYG,17,IND,3,1,32.0,1,0.13636364,26.0,14.0,Favorable
D.Slayton,WR,NYG,18,PHI,1,0,0.0,0,0.035714287,3.0,25.0,Difficult
T.Kennedy,WR,DET,2,TB,1,0,0.0,0,0.018867925,31.0,31.0,Favorable
A.Bachman,WR,LV,6,PIT,3,3,31.0,0,0.08108108,24.0,23.0,Favorable
P.Campbell,WR,PHI,3,NO,2,2,13.0,0,0.055555556,27.0,27.0,Favorable
P.Campbell,WR,PHI,4,TB,4,4,17.0,1,0.13793103,31.0,31.0,Favorable
P.Campbell,WR,PHI,7,NYG,1,0,0.0,0,0.071428575,12.0,5.0,Difficult
P.Campbell,WR,PHI,13,BAL,1,0,0.0,0,0.05882353,28.0,29.0,Favorable
D.Metcalf,WR,SEA,1,DEN,4,3,29.0,0,0.16,25.0,28.0,Favorable
D.Metcalf,WR,SEA,2,NE,14,10,129.0,1,0.3255814,7.0,11.0,Difficult
D.Metcalf,WR,SEA,3,MIA,6,4,104.0,1,0.18181819,9.0,19.0,Difficult
D.Metcalf,WR,SEA,4,DET,12,7,104.0,0,0.2264151,30.0,30.0,Favorable
D.Metcalf,WR,SEA,5,NYG,7,4,55.0,0,0.17948718,12.0,5.0,Difficult
D.Metcalf,WR,SEA,6,SF,11,3,48.0,0,0.22916667,2.0,8.0,Difficult
D.Metcalf,WR,SEA,7,ATL,7,4,99.0,1,0.25,19.0,24.0,Favorable
D.Metcalf,WR,SEA,11,SF,9,7,70.0,0,0.29032257,2.0,8.0,Difficult
D.Metcalf,WR,SEA,12,ARI,5,4,59.0,0,0.17857143,11.0,9.0,Difficult
D.Metcalf,WR,SEA,13,NYJ,9,4,66.0,0,0.31034482,4.0,6.0,Difficult
D.Metcalf,WR,SEA,14,ARI,6,4,49.0,0,0.20689656,11.0,9.0,Difficult
D.Metcalf,WR,SEA,15,GB,3,3,28.0,0,0.09677419,10.0,13.0,Difficult
D.Metcalf,WR,SEA,16,MIN,7,3,57.0,1,0.16666667,29.0,32.0,Favorable
D.Metcalf,WR,SEA,17,CHI,3,3,42.0,0,0.13636364,15.0,3.0,Difficult
D.Metcalf,WR,SEA,18,LA,5,3,53.0,1,0.18518518,16.0,12.0,Difficult
T.McLaurin,WR,WAS,1,TB,4,2,17.0,0,0.16666667,31.0,31.0,Favorable
T.McLaurin,WR,WAS,2,NYG,8,6,22.0,0,0.27586207,12.0,5.0,Difficult
T.McLaurin,WR,WAS,3,CIN,6,4,100.0,1,0.26086956,20.0,22.0,Favorable
T.McLaurin,WR,WAS,4,ARI,10,7,52.0,1,0.33333334,11.0,9.0,Difficult
T.McLaurin,WR,WAS,5,CLE,8,4,112.0,0,0.2962963,13.0,4.0,Difficult
T.McLaurin,WR,WAS,6,BAL,7,6,53.0,2,0.21212122,28.0,29.0,Favorable
T.McLaurin,WR,WAS,7,CAR,6,6,98.0,0,0.24,21.0,9.0,Favorable
T.McLaurin,WR,WAS,8,CHI,8,5,125.0,0,0.23529412,15.0,3.0,Difficult
T.McLaurin,WR,WAS,9,NYG,3,2,19.0,2,0.15789473,12.0,5.0,Difficult
T.McLaurin,WR,WAS,10,PIT,6,5,113.0,0,0.1875,24.0,23.0,Favorable
T.McLaurin,WR,WAS,11,PHI,2,1,10.0,0,0.0625,3.0,25.0,Difficult
T.McLaurin,WR,WAS,12,DAL,6,5,102.0,1,0.1764706,23.0,7.0,Favorable
T.McLaurin,WR,WAS,13,TEN,8,8,73.0,2,0.26666668,1.0,1.0,Difficult
T.McLaurin,WR,WAS,15,NO,10,7,73.0,2,0.32258064,27.0,27.0,Favorable
T.McLaurin,WR,WAS,16,PHI,6,5,60.0,1,0.16666667,3.0,25.0,Difficult
T.McLaurin,WR,WAS,17,ATL,7,1,5.0,0,0.2,19.0,24.0,Favorable
T.McLaurin,WR,WAS,18,DAL,12,8,62.0,1,0.4,23.0,7.0,Favorable
T.McLaurin,WR,WAS,19,TB,10,7,89.0,1,0.3125,31.0,31.0,Favorable
T.McLaurin,WR,WAS,20,DET,6,4,87.0,1,0.20689656,30.0,30.0,Favorable
T.McLaurin,WR,WAS,21,PHI,7,3,51.0,1,0.14893617,3.0,25.0,Difficult
M.Brown,WR,KC,16,HOU,8,5,45.0,0,0.19512194,6.0,15.0,Difficult
M.Brown,WR,KC,17,PIT,7,4,46.0,0,0.18421052,24.0,23.0,Favorable
M.Brown,WR,KC,20,HOU,2,0,0.0,0,0.083333336,6.0,15.0,Difficult
M.Brown,WR,KC,21,BUF,5,3,35.0,0,0.2,22.0,16.0,Favorable
M.Brown,WR,KC,22,PHI,6,2,15.0,0,0.1875,3.0,25.0,Difficult
A.Brown,WR,PHI,1,GB,10,5,119.0,1,0.3448276,10.0,13.0,Difficult
A.Brown,WR,PHI,6,CLE,9,6,116.0,1,0.375,13.0,4.0,Difficult
A.Brown,WR,PHI,7,NYG,5,5,89.0,1,0.35714287,12.0,5.0,Difficult
A.Brown,WR,PHI,8,CIN,6,5,84.0,0,0.31578946,20.0,22.0,Favorable
A.Brown,WR,PHI,9,JAX,4,2,36.0,0,0.17391305,32.0,26.0,Favorable
A.Brown,WR,PHI,10,DAL,7,5,109.0,0,0.35,23.0,7.0,Favorable
A.Brown,WR,PHI,11,WAS,8,5,65.0,0,0.32,5.0,2.0,Difficult
A.Brown,WR,PHI,12,LA,7,6,109.0,1,0.36842105,16.0,12.0,Difficult
A.Brown,WR,PHI,13,BAL,6,5,66.0,0,0.3529412,28.0,29.0,Favorable
A.Brown,WR,PHI,14,CAR,4,4,43.0,0,0.21052632,21.0,9.0,Favorable
A.Brown,WR,PHI,15,PIT,11,8,110.0,1,0.3548387,24.0,23.0,Favorable
A.Brown,WR,PHI,16,WAS,15,8,97.0,1,0.6,5.0,2.0,Difficult
A.Brown,WR,PHI,17,DAL,5,3,36.0,1,0.2777778,23.0,7.0,Favorable
A.Brown,WR,PHI,19,GB,3,1,10.0,0,0.16666667,10.0,13.0,Difficult
A.Brown,WR,PHI,20,LA,7,2,14.0,0,0.35,16.0,12.0,Difficult
A.Brown,WR,PHI,21,WAS,8,6,96.0,1,0.33333334,5.0,2.0,Difficult
A.Brown,WR,PHI,22,KC,5,3,43.0,1,0.2173913,17.0,17.0,Favorable
D.Samuel,WR,SF,1,NYJ,9,5,54.0,0,0.31034482,4.0,6.0,Difficult
D.Samuel,WR,SF,2,MIN,10,8,110.0,0,0.2777778,29.0,32.0,Favorable
D.Samuel,WR,SF,4,NE,5,3,58.0,0,0.1923077,7.0,11.0,Difficult
D.Samuel,WR,SF,5,ARI,3,1,11.0,0,0.09375,11.0,9.0,Difficult
D.Samuel,WR,SF,6,SEA,5,3,102.0,1,0.18518518,14.0,20.0,Difficult
D.Samuel,WR,SF,8,DAL,7,4,71.0,0,0.28,23.0,7.0,Favorable
D.Samuel,WR,SF,10,TB,6,5,62.0,0,0.1764706,31.0,31.0,Favorable
D.Samuel,WR,SF,11,SEA,7,4,22.0,0,0.25,14.0,20.0,Difficult
D.Samuel,WR,SF,12,GB,4,1,21.0,0,0.15384616,10.0,13.0,Difficult
D.Samuel,WR,SF,13,BUF,5,4,20.0,0,0.29411766,22.0,16.0,Favorable
D.Samuel,WR,SF,14,CHI,3,2,22.0,0,0.115384616,15.0,3.0,Difficult
D.Samuel,WR,SF,15,LA,7,3,16.0,0,0.22580644,16.0,12.0,Difficult
D.Samuel,WR,SF,16,MIA,9,7,96.0,1,0.24324325,9.0,19.0,Difficult
D.Samuel,WR,SF,17,DET,1,1,5.0,1,0.027777778,30.0,30.0,Favorable
C.White,WR,SEA,9,LA,3,2,44.0,0,0.0882353,16.0,12.0,Difficult
D.Chisena,WR,CAR,13,TB,1,1,6.0,0,0.024390243,31.0,31.0,Favorable
D.Chisena,WR,CAR,16,ARI,2,1,23.0,0,0.083333336,11.0,9.0,Difficult
D.Chisena,WR,CAR,17,TB,1,1,8.0,0,0.045454547,31.0,31.0,Favorable
J.Proche,WR,CLE,4,LV,1,1,3.0,0,0.03125,18.0,18.0,Favorable
J.Proche,WR,CLE,14,PIT,2,2,18.0,0,0.054054055,24.0,23.0,Favorable
I.Hodgins,WR,NYG,6,CIN,1,1,5.0,0,0.027777778,20.0,22.0,Favorable
I.Hodgins,WR,NYG,10,CAR,1,1,7.0,0,0.03125,21.0,9.0,Favorable
M.Kinsey,WR,TEN,15,CIN,1,1,11.0,0,0.027027028,20.0,22.0,Favorable
M.Kinsey,WR,TEN,16,IND,1,1,6.0,0,0.030303031,26.0,14.0,Favorable
N.Westbrook-Ikhine,WR,TEN,6,IND,2,1,9.0,1,0.074074075,26.0,14.0,Favorable
N.Westbrook-Ikhine,WR,TEN,7,BUF,4,2,10.0,1,0.10526316,22.0,16.0,Favorable
N.Westbrook-Ikhine,WR,TEN,8,DET,4,2,39.0,1,0.10526316,30.0,30.0,Favorable
N.Westbrook-Ikhine,WR,TEN,9,NE,6,5,50.0,1,0.22222222,7.0,11.0,Difficult
N.Westbrook-Ikhine,WR,TEN,10,LAC,3,3,31.0,0,0.13043478,8.0,21.0,Difficult
N.Westbrook-Ikhine,WR,TEN,11,MIN,6,2,117.0,1,0.20689656,29.0,32.0,Favorable
N.Westbrook-Ikhine,WR,TEN,12,HOU,5,2,48.0,1,0.2,6.0,15.0,Difficult
N.Westbrook-Ikhine,WR,TEN,13,WAS,8,3,61.0,2,0.22222222,5.0,2.0,Difficult
N.Westbrook-Ikhine,WR,TEN,14,JAX,2,1,19.0,0,0.0625,32.0,26.0,Favorable
N.Westbrook-Ikhine,WR,TEN,15,CIN,3,2,9.0,0,0.08108108,20.0,22.0,Favorable
N.Westbrook-Ikhine,WR,TEN,16,IND,4,2,17.0,1,0.121212125,26.0,14.0,Favorable
N.Westbrook-Ikhine,WR,TEN,17,JAX,6,3,37.0,0,0.2,32.0,26.0,Favorable
N.Westbrook-Ikhine,WR,TEN,18,HOU,7,4,50.0,0,0.26923078,6.0,15.0,Difficult
K.Wilkerson,WR,LV,6,PIT,3,2,18.0,1,0.08108108,24.0,23.0,Favorable
G.Davis,WR,JAX,1,MIA,3,3,62.0,0,0.15789473,9.0,19.0,Difficult
G.Davis,WR,JAX,2,CLE,7,3,43.0,0,0.25925925,13.0,4.0,Difficult
G.Davis,WR,JAX,3,BUF,6,2,18.0,0,0.13636364,22.0,16.0,Favorable
G.Davis,WR,JAX,4,HOU,5,1,-2.0,0,0.15625,6.0,15.0,Difficult
G.Davis,WR,JAX,5,IND,4,3,38.0,0,0.11764706,26.0,14.0,Favorable
G.Davis,WR,JAX,6,CHI,8,5,45.0,2,0.22857143,15.0,3.0,Difficult
G.Davis,WR,JAX,7,NE,2,1,13.0,0,0.1,7.0,11.0,Difficult
G.Davis,WR,JAX,10,MIN,4,1,19.0,0,0.1904762,29.0,32.0,Favorable
G.Davis,WR,JAX,11,DET,3,1,3.0,0,0.10714286,30.0,30.0,Favorable
M.Pittman,WR,IND,1,HOU,8,4,31.0,0,0.42105263,6.0,15.0,Difficult
M.Pittman,WR,IND,2,GB,7,3,21.0,0,0.22580644,10.0,13.0,Difficult
M.Pittman,WR,IND,3,CHI,5,4,36.0,0,0.2777778,15.0,3.0,Difficult
M.Pittman,WR,IND,4,PIT,9,6,113.0,0,0.32142857,24.0,23.0,Favorable
M.Pittman,WR,IND,5,JAX,8,5,37.0,1,0.17777778,32.0,26.0,Favorable
M.Pittman,WR,IND,6,TEN,5,3,35.0,1,0.1388889,1.0,1.0,Difficult
M.Pittman,WR,IND,7,MIA,5,3,63.0,0,0.22727273,9.0,19.0,Difficult
M.Pittman,WR,IND,8,HOU,6,1,16.0,0,0.19354838,6.0,15.0,Difficult
M.Pittman,WR,IND,9,MIN,4,1,14.0,0,0.14814815,29.0,32.0,Favorable
M.Pittman,WR,IND,11,NYJ,8,5,46.0,0,0.2857143,4.0,6.0,Difficult
M.Pittman,WR,IND,12,DET,7,6,96.0,0,0.28,30.0,30.0,Favorable
M.Pittman,WR,IND,13,NE,7,5,42.0,0,0.29166666,7.0,11.0,Difficult
M.Pittman,WR,IND,15,DEN,9,6,58.0,0,0.25,25.0,28.0,Favorable
M.Pittman,WR,IND,16,TEN,3,2,19.0,0,0.27272728,1.0,1.0,Difficult
M.Pittman,WR,IND,17,NYG,10,9,109.0,1,0.27027026,12.0,5.0,Difficult
M.Pittman,WR,IND,18,JAX,10,6,72.0,0,0.25641027,32.0,26.0,Favorable
C.Johnson,WR,CHI,14,SF,1,1,6.0,0,0.041666668,2.0,8.0,Difficult
C.Johnson,WR,CHI,16,DET,1,0,0.0,0,0.027027028,30.0,30.0,Favorable
J.Jennings,WR,SF,1,NYJ,5,5,64.0,0,0.1724138,4.0,6.0,Difficult
J.Jennings,WR,SF,2,MIN,4,2,37.0,0,0.11111111,29.0,32.0,Favorable
J.Jennings,WR,SF,3,LA,12,11,175.0,3,0.4,16.0,12.0,Difficult
J.Jennings,WR,SF,4,NE,6,3,88.0,0,0.23076923,7.0,11.0,Difficult
J.Jennings,WR,SF,5,ARI,4,1,13.0,0,0.125,11.0,9.0,Difficult
J.Jennings,WR,SF,6,SEA,5,3,27.0,0,0.18518518,14.0,20.0,Difficult
J.Jennings,WR,SF,10,TB,11,7,93.0,0,0.32352942,31.0,31.0,Favorable
J.Jennings,WR,SF,11,SEA,11,10,91.0,1,0.39285713,14.0,20.0,Difficult
